,datetime_utc,yes_best_ask_price,yes_best_ask_size,yes_best_bid_price,yes_best_bid_size,no_best_ask_price,no_best_ask_size,no_best_bid_price,no_best_bid_size,arb_gap,yes_best_mid_price,no_best_mid_price,yes_best_mid_std,no_best_mid_std,cheap_yes,cheap_no,yes_imbalance,no_imbalance,pair_best_ask_price,timestamp,price_Down,price_Up,size_Down,size_Up
15,2026-01-18 19:45:19.288,0.48,115.69,0.47,160.0,0.53,160.0,0.52,115.69,0.010000000000000009,0.475,0.525,0.026012817353502228,0.02601281735350224,0,0,0.1607240015959955,-0.1607240015959955,1.01,,,,,
16,2026-01-18 19:45:20.597,0.48,66.0,0.47,137.5,0.53,137.5,0.52,66.0,0.010000000000000009,0.475,0.525,0.025303307154227416,0.025303307154227427,0,0,0.35135135135135137,-0.35135135135135137,1.01,,,,,
17,2026-01-18 19:45:21.665,0.48,130.34,0.47,198.5,0.53,198.5,0.52,130.34,0.010000000000000009,0.475,0.525,0.02464784655642924,0.024647846556429254,0,0,0.2072740542513076,-0.2072740542513076,1.01,,,,,
18,2026-01-18 19:45:22.743,0.48,121.0,0.47,171.13,0.53,171.13,0.52,121.0,0.010000000000000009,0.475,0.525,0.024040049430235928,0.02404004943023594,0,0,0.1716016841816999,-0.1716016841816999,1.01,,,,,
19,2026-01-18 19:45:24.206,0.48,121.81,0.47,187.58,0.53,187.58,0.52,121.81,0.010000000000000009,0.475,0.525,0.023474510252163877,0.02347451025216389,0,0,0.21257959210058505,-0.21257959210058505,1.01,,,,,
20,2026-01-18 19:45:25.294,0.48,93.89,0.47,229.58,0.53,229.58,0.52,93.89,0.010000000000000009,0.475,0.525,0.022946625439214774,0.022946625439214788,0,0,0.4194824867839366,-0.4194824867839366,1.01,,,,,
21,2026-01-18 19:45:26.379,0.48,86.22,0.47,164.58,0.53,188.58,0.52,86.22,0.010000000000000009,0.475,0.525,0.022452450960030033,0.022452450960030047,0,0,0.31244019138755985,-0.37248908296943234,1.01,,,,,
22,2026-01-18 19:45:27.561,0.48,105.22,0.47,171.55,0.53,171.55,0.52,105.22,0.010000000000000009,0.475,0.525,0.02198858848847316,0.02198858848847318,0,0,0.23965747732774512,-0.23965747732774512,1.01,,,,,
23,2026-01-18 19:45:28.475,0.48,79.13,0.47,141.55,0.53,141.55,0.52,79.13,0.010000000000000009,0.475,0.525,0.021552093949850623,0.021552093949850637,0,0,0.2828529998187421,-0.2828529998187421,1.01,,,,,
24,2026-01-18 19:45:29.676,0.48,144.13,0.47,163.55,0.53,163.55,0.52,144.13,0.010000000000000009,0.475,0.525,0.021140403654298236,0.021140403654298246,0,0,0.0631175247009881,-0.0631175247009881,1.01,,,,,
25,2026-01-18 19:45:30.897,0.48,130.63,0.47,126.6,0.53,126.6,0.52,130.63,0.010000000000000009,0.475,0.525,0.02075127428895354,0.02075127428895355,0,0,-0.015666912879524163,0.015666912879524163,1.01,,,,,
26,2026-01-18 19:45:32.027,0.48,150.36,0.47,60.6,0.53,60.6,0.52,150.36,0.010000000000000009,0.475,0.525,0.020382733880808038,0.02038273388080805,0,0,-0.4254835039817976,0.4254835039817976,1.01,,,,,
27,2026-01-18 19:45:33.152,0.48,185.36,0.47,92.71,0.53,92.71,0.52,185.36,0.010000000000000009,0.475,0.525,0.020033041489567947,0.02003304148956796,0,0,-0.3331894846621355,0.3331894846621355,1.01,,,,,
28,2026-01-18 19:45:34.342,0.48,138.86,0.47,948.73,0.53,948.73,0.52,138.86,0.010000000000000009,0.475,0.525,0.01970065388627488,0.019700653886274892,0,0,0.7446464200663853,-0.7446464200663853,1.01,,,,,
29,2026-01-18 19:45:35.417,0.48,132.86,0.47,999.73,0.53,999.73,0.52,132.86,0.010000000000000009,0.475,0.525,0.019384197853839116,0.01938419785383913,0,0,0.7653872981396621,-0.7653872981396621,1.01,,,,,
30,2026-01-18 19:45:36.366,0.48,81.35,0.47,1013.45,0.53,1013.45,0.52,81.35,0.010000000000000009,0.475,0.525,0.019082447037689795,0.019082447037689805,0,0,0.8513883814395324,-0.8513883814395324,1.01,,,,,
31,2026-01-18 19:45:37.428,0.48,12.69,0.47,1018.95,0.53,1018.95,0.52,12.69,0.010000000000000009,0.475,0.525,0.018794302499736786,0.018794302499736796,0,0,0.9753983947888797,-0.9753983947888797,1.01,,,,,
32,2026-01-18 19:45:38.833,0.48,17.69,0.47,940.95,0.53,940.95,0.52,17.69,0.010000000000000009,0.475,0.525,0.01851877630291956,0.018518776302919576,0,0,0.9630935491946924,-0.9630935491946924,1.01,,,,,
33,2026-01-18 19:45:40.046,0.49,143.29,0.48,72.15,0.52,72.15,0.51,143.29,0.010000000000000009,0.485,0.515,0.018412969156414716,0.01841296915641473,0,0,-0.3302079465280356,0.3302079465280356,1.01,2026-01-18 19:45:42,,0.48,,21.1046
34,2026-01-18 19:45:41.151,0.49,143.29,0.48,48.95,0.52,48.95,0.51,143.29,0.010000000000000009,0.485,0.515,0.01830300521772311,0.018303005217723125,0,0,-0.49074074074074064,0.49074074074074064,1.01,2026-01-18 19:45:42,,0.48,,21.1046
35,2026-01-18 19:45:42.396,0.49,168.29,0.48,24.95,0.52,24.95,0.51,168.29,0.010000000000000009,0.485,0.515,0.018189915224459275,0.01818991522445929,0,0,-0.7417718898778721,0.7417718898778721,1.01,2026-01-18 19:45:42,,0.48,,21.1046
36,2026-01-18 19:45:43.641,0.49,168.29,0.48,46.5,0.52,70.5,0.51,168.29,0.010000000000000009,0.485,0.515,0.018074545338380953,0.018074545338380966,0,0,-0.5670189487406304,0.40952301185141754,1.01,2026-01-18 19:45:42,,0.48,,21.1046
37,2026-01-18 19:45:44.686,0.49,210.29,0.48,39.0,0.52,39.0,0.51,210.29,0.010000000000000009,0.485,0.515,0.0179575918955085,0.01795759189550851,0,0,-0.6871113963656785,0.6871113963656785,1.01,,,,,
38,2026-01-18 19:45:45.882,0.49,222.29,0.48,22.0,0.52,22.0,0.51,222.29,0.010000000000000009,0.485,0.515,0.017839628966809087,0.017839628966809098,0,0,-0.8198862008268861,0.8198862008268861,1.01,,,,,
39,2026-01-18 19:45:47.180,0.5,79.5,0.49,945.03,0.51,945.03,0.5,79.5,0.010000000000000009,0.495,0.505,0.01796720659480801,0.017967206594808022,0,0,0.8448068870604082,-0.8448068870604082,1.01,,,,,
40,2026-01-18 19:45:48.393,0.5,89.5,0.49,970.5,0.51,970.5,0.5,89.5,0.010000000000000009,0.495,0.505,0.01807082947871459,0.018070829478714596,0,0,0.8311320754716981,-0.8311320754716981,1.01,,,,,
41,2026-01-18 19:45:49.593,0.5,105.5,0.49,940.5,0.51,940.5,0.5,105.5,0.010000000000000009,0.495,0.505,0.018153750376420412,0.018153750376420415,0,0,0.7982791586998088,-0.7982791586998088,1.01,,,,,
42,2026-01-18 19:45:50.609,0.5,99.5,0.49,940.5,0.51,940.5,0.5,99.5,0.010000000000000009,0.495,0.505,0.01821870942741123,0.018218709427411234,0,0,0.8086538461538462,-0.8086538461538462,1.01,,,,,
43,2026-01-18 19:45:51.884,0.5,75.5,0.49,965.63,0.51,965.63,0.5,75.5,0.010000000000000009,0.495,0.505,0.018268030277853113,0.018268030277853117,0,0,0.8549652781112829,-0.8549652781112829,1.01,,,,,
44,2026-01-18 19:45:53.141,0.5,94.5,0.49,922.08,0.51,894.08,0.5,94.5,0.010000000000000009,0.495,0.505,0.01830369505114343,0.01830369505114343,0,0,0.8140825119518386,-0.8088166865605212,1.01,,,,,
45,2026-01-18 19:45:54.223,0.5,67.15,0.49,921.24,0.51,921.24,0.5,67.15,0.010000000000000009,0.495,0.505,0.018327403520596235,0.018327403520596235,0,0,0.8641224617812807,-0.8641224617812807,1.01,,,,,
46,2026-01-18 19:45:55.395,0.5,34.15,0.49,938.16,0.51,938.16,0.5,34.15,0.010000000000000009,0.495,0.505,0.018340620310570287,0.018340620310570283,0,0,0.9297549135563761,-0.9297549135563761,1.01,,,,,
47,2026-01-18 19:45:56.529,0.5,32.15,0.49,770.33,0.51,770.33,0.5,32.15,0.010000000000000009,0.495,0.505,0.01834461290665561,0.018344612906655608,0,0,0.9198733924833018,-0.9198733924833018,1.01,,,,,
48,2026-01-18 19:45:57.892,0.5,266.15,0.49,84.29,0.51,84.29,0.5,266.15,0.010000000000000009,0.495,0.505,0.01834048252690556,0.018340482526905552,0,0,-0.5189476087204655,0.5189476087204655,1.01,,,,,
49,2026-01-18 19:45:58.953,0.5,274.65,0.49,67.29,0.51,67.29,0.5,274.65,0.010000000000000009,0.495,0.505,0.018329189389426626,0.018329189389426622,0,0,-0.6064221793297069,0.6064221793297069,1.01,,,,,
50,2026-01-18 19:46:00.062,0.5,196.65,0.49,63.29,0.51,63.29,0.5,196.65,0.010000000000000009,0.495,0.505,0.018311573539436646,0.01831157353943664,0,0,-0.5130414711087175,0.5130414711087175,1.01,,,,,
51,2026-01-18 19:46:01.176,0.49,610.05,0.48,5.0,0.52,5.0,0.51,610.05,0.010000000000000009,0.485,0.515,0.018159050944961844,0.018159050944961837,0,0,-0.9837411592553451,0.9837411592553451,1.01,,,,,
52,2026-01-18 19:46:02.249,0.45,363.05,0.44,21.0,0.56,21.0,0.55,363.05,0.010000000000000009,0.445,0.555,0.01854220854760651,0.01854220854760651,0,0,-0.890639239682333,0.890639239682333,1.01,2026-01-18 19:46:04,0.56,,13.7876,
53,2026-01-18 19:46:03.530,0.41,327.92,0.4,24.47,0.6,19.47,0.59,327.92,0.010000000000000009,0.405,0.595,0.020833438154872562,0.02083343815487257,0,0,-0.86111978205965,0.8879069633553068,1.01,2026-01-18 19:46:04,0.56,,13.7876,
54,2026-01-18 19:46:04.738,0.37,20.96,0.35,89.54,0.65,89.54,0.63,20.96,0.020000000000000018,0.36,0.64,0.025890861328598164,0.02589086132859818,0,0,0.620633484162896,-0.620633484162896,1.02,2026-01-18 19:46:04,0.56,,13.7876,
55,2026-01-18 19:46:06.018,0.36,312.83,0.35,33.53,0.65,33.53,0.64,312.83,0.010000000000000009,0.355,0.645,0.030170376586589415,0.030170376586589442,0,0,-0.8063864187550523,0.8063864187550523,1.01,2026-01-18 19:46:06,0.56,,27.583199999999998,
56,2026-01-18 19:46:07.176,0.34,164.87,0.33,103.76,0.67,98.76,0.66,164.87,0.010000000000000009,0.335,0.665,0.03495454441755171,0.03495454441755175,0,0,-0.2274876223802256,0.25076812198915144,1.01,2026-01-18 19:46:06,0.56,,27.583199999999998,
57,2026-01-18 19:46:08.320,0.33,89.84,0.32,15.0,0.68,15.0,0.67,139.84,0.010000000000000009,0.325,0.675,0.03948904218274464,0.03948904218274469,0,0,-0.7138496756962991,0.8062516145698786,1.01,2026-01-18 19:46:10,0.65,,23.758499999999998,
58,2026-01-18 19:46:09.450,0.32,142.12,0.31,17.55,0.69,17.55,0.68,150.12,0.010000000000000009,0.315,0.685,0.043853336672898445,0.043853336672898494,0,0,-0.780171603933112,0.790660225442834,1.01,2026-01-18 19:46:10,0.65,,23.758499999999998,
59,2026-01-18 19:46:10.488,0.32,159.52,0.31,19.05,0.69,19.05,0.68,159.52,0.010000000000000009,0.315,0.685,0.04755750310618624,0.0475575031061863,0,0,-0.7866382931063447,0.7866382931063447,1.01,2026-01-18 19:46:10,0.65,,23.758499999999998,
60,2026-01-18 19:46:11.701,0.31,103.58,0.3,827.04,0.7,827.04,0.69,103.58,0.010000000000000009,0.305,0.695,0.050957706513415045,0.050957706513415114,0,0,0.7773957146848337,-0.7773957146848337,1.01,2026-01-18 19:46:10,0.65,,23.758499999999998,
61,2026-01-18 19:46:12.814,0.31,117.58,0.3,845.04,0.7,845.04,0.69,117.58,0.010000000000000009,0.305,0.695,0.05418789240795231,0.05418789240795239,0,0,0.7557083792150588,-0.7557083792150588,1.01,,,,,
62,2026-01-18 19:46:13.982,0.31,122.6,0.3,838.28,0.7,838.28,0.69,117.6,0.010000000000000009,0.305,0.695,0.05702827874196435,0.05702827874196443,0,0,0.7448172508533843,-0.7539440097083315,1.01,,,,,
63,2026-01-18 19:46:15.294,0.31,51.4,0.3,788.82,0.7,788.82,0.69,51.4,0.010000000000000009,0.305,0.695,0.06006793470447452,0.060067934704474586,0,0,0.8776510913808289,-0.8776510913808289,1.01,,,,,
64,2026-01-18 19:46:16.379,0.31,64.14,0.3,121.94,0.7,121.94,0.69,64.14,0.010000000000000009,0.305,0.695,0.06285998026283546,0.06285998026283554,0,0,0.31061908856405845,-0.31061908856405845,1.01,,,,,
65,2026-01-18 19:46:17.617,0.31,10.0,0.3,968.44,0.7,968.44,0.69,10.0,0.010000000000000009,0.305,0.695,0.06543611841498803,0.0654361184149881,0,0,0.9795592984751237,-0.9795592984751237,1.01,,,,,
66,2026-01-18 19:46:19.383,0.32,8.0,0.31,147.0,0.69,147.0,0.68,8.0,0.010000000000000009,0.315,0.685,0.0674919434405213,0.06749194344052138,0,0,0.896774193548387,-0.896774193548387,1.01,,,,,
67,2026-01-18 19:46:20.371,0.33,165.06,0.32,44.63,0.68,44.63,0.67,160.06,0.010000000000000009,0.325,0.675,0.06914178301282146,0.06914178301282153,0,0,-0.5743240020983357,0.5639259367824515,1.01,2026-01-18 19:46:22,,0.32,,12.8462
68,2026-01-18 19:46:21.599,0.33,227.69,0.32,38.36,0.68,38.36,0.67,227.69,0.010000000000000009,0.325,0.675,0.07069564550794699,0.07069564550794707,0,0,-0.7116331516632212,0.7116331516632212,1.01,2026-01-18 19:46:22,,0.32,,12.8462
69,2026-01-18 19:46:22.660,0.34,19.3,0.33,59.0,0.67,59.0,0.66,19.3,0.010000000000000009,0.335,0.665,0.0719115020305777,0.07191150203057778,0,0,0.5070242656449554,-0.5070242656449554,1.01,2026-01-18 19:46:22,,0.32,,12.8462
70,2026-01-18 19:46:23.805,0.47,65.4,0.45,10.0,0.56,19.5,0.53,65.4,0.030000000000000027,0.45999999999999996,0.545,0.07197084312335794,0.07194527699130734,0,0,-0.7347480106100795,0.5406360424028269,1.03,2026-01-18 19:46:22,,0.32,,12.8462
71,2026-01-18 19:46:25.005,0.44,60.0,0.43,754.74,0.57,754.74,0.56,60.0,0.010000000000000009,0.435,0.565,0.0719268696404284,0.07190089499140451,0,0,0.8527137491715149,-0.8527137491715149,1.01,2026-01-18 19:46:26,,0.3497857142857143,,27.6428
72,2026-01-18 19:46:26.137,0.44,3.18,0.43,722.99,0.57,722.99,0.56,3.18,0.010000000000000009,0.435,0.565,0.0718812973168598,0.07185491306148419,0,0,0.9912417202583419,-0.9912417202583419,1.01,2026-01-18 19:46:26,,0.3497857142857143,,27.6428
73,2026-01-18 19:46:27.359,0.44,62.61,0.43,661.7,0.57,661.7,0.56,62.61,0.010000000000000009,0.435,0.565,0.07183412310968824,0.07180732812799374,0,0,0.8271182228603774,-0.8271182228603774,1.01,2026-01-18 19:46:26,,0.3497857142857143,,27.6428
74,2026-01-18 19:46:28.582,0.44,114.06,0.43,622.6,0.57,622.6,0.56,114.06,0.010000000000000009,0.435,0.565,0.071785343860849,0.07175813700193662,0,0,0.6903320392039747,-0.6903320392039747,1.01,,,,,
75,2026-01-18 19:46:29.649,0.44,19.72,0.43,710.1,0.57,710.1,0.56,8.35,0.010000000000000009,0.435,0.565,0.07158831612525686,0.0715602448575171,0,0,0.9459592776301005,-0.9767555153455355,1.01,,,,,
76,2026-01-18 19:46:30.862,0.45,33.34,0.44,9.2,0.56,9.2,0.55,33.34,0.010000000000000009,0.445,0.555,0.07140043836609163,0.07137169951406108,0,0,-0.5674659144334744,0.5674659144334744,1.01,,,,,
77,2026-01-18 19:46:32.005,0.44,70.0,0.43,55.52,0.57,55.52,0.56,70.0,0.010000000000000009,0.435,0.565,0.07119123605048217,0.07116161878920806,0,0,-0.11536010197578071,0.11536010197578071,1.01,,,,,
78,2026-01-18 19:46:33.285,0.45,116.42,0.44,123.46,0.56,123.46,0.55,116.42,0.010000000000000009,0.445,0.555,0.07099395215747498,0.0709636554546074,0,0,0.0293480073370018,-0.0293480073370018,1.01,,,,,
79,2026-01-18 19:46:34.410,0.45,1022.0,0.44,159.51,0.56,159.51,0.55,940.0,0.010000000000000009,0.445,0.555,0.07079252729564009,0.07076154554335017,0,0,-0.7299895895929784,0.7098525706905804,1.01,,,,,
80,2026-01-18 19:46:35.646,0.35,44.0,0.34,10.5,0.66,10.5,0.65,51.0,0.010000000000000009,0.345,0.655,0.07143030264245849,0.0713970259235948,0,0,-0.6146788990825688,0.6585365853658537,1.01,,,,,
81,2026-01-18 19:46:36.653,0.33,115.53,0.32,734.0,0.68,734.0,0.67,115.53,0.010000000000000009,0.325,0.675,0.07242880782803084,0.07239306354698301,0,0,0.7280143137970407,-0.7280143137970407,1.01,2026-01-18 19:46:38,0.56,,55.1504,
82,2026-01-18 19:46:37.873,0.33,89.0,0.32,717.25,0.68,717.25,0.67,89.0,0.010000000000000009,0.325,0.675,0.07332710553935462,0.073288908603511,0,0,0.7792248062015504,-0.7792248062015504,1.01,2026-01-18 19:46:38,0.56,,55.1504,
83,2026-01-18 19:46:38.980,0.33,331.5,0.32,42.5,0.68,42.5,0.67,331.5,0.010000000000000009,0.325,0.675,0.07412883882648305,0.07408819564858683,0,0,-0.7727272727272727,0.7727272727272727,1.01,2026-01-18 19:46:38,0.56,,55.1504,
84,2026-01-18 19:46:40.068,0.32,201.37,0.31,941.0,0.69,941.0,0.68,201.37,0.010000000000000009,0.315,0.685,0.07506193299743036,0.07501878295873757,0,0,0.6474522265115507,-0.6474522265115507,1.01,2026-01-18 19:46:40,0.68,,27.6686,
85,2026-01-18 19:46:41.296,0.33,5.0,0.32,178.55,0.68,178.55,0.67,5.0,0.010000000000000009,0.325,0.675,0.07567194287087584,0.07562633946145343,0,0,0.9455189321710705,-0.9455189321710705,1.01,2026-01-18 19:46:42,0.68,,13.8343,
86,2026-01-18 19:46:42.389,0.36,135.53,0.35,31.55,0.65,31.55,0.64,130.03,0.010000000000000009,0.355,0.645,0.07569433775627851,0.0756465073073213,0,0,-0.6223366052190568,0.6094813714568634,1.01,2026-01-18 19:46:42,0.68,,13.8343,
87,2026-01-18 19:46:43.596,0.36,194.03,0.35,135.68,0.65,135.68,0.64,166.03,0.010000000000000009,0.355,0.645,0.0756629830607392,0.07561289124239268,0,0,-0.17697370416426553,0.10059328494249442,1.01,2026-01-18 19:46:44,,0.32,,4.9409
88,2026-01-18 19:46:44.677,0.36,321.38,0.35,109.06,0.65,109.06,0.64,321.38,0.010000000000000009,0.355,0.645,0.07557781188760034,0.07552541944968497,0,0,-0.49326270792677257,0.49326270792677257,1.01,2026-01-18 19:46:44,,0.32,,4.9409
89,2026-01-18 19:46:45.909,0.37,165.04,0.36,79.55,0.64,69.55,0.63,179.04,0.010000000000000009,0.365,0.635,0.07532865842201761,0.075274028579126,0,0,-0.3495236927102498,0.4404441047507945,1.01,2026-01-18 19:46:46,,0.35,,27.2232
90,2026-01-18 19:46:47.111,0.35,57.05,0.34,16.0,0.66,16.0,0.65,57.05,0.010000000000000009,0.345,0.655,0.07526769551873203,0.07521058007974815,0,0,-0.5619438740588638,0.5619438740588638,1.01,2026-01-18 19:46:46,,0.35,,27.2232
91,2026-01-18 19:46:48.244,0.36,172.71,0.35,71.0,0.65,71.0,0.64,172.71,0.010000000000000009,0.355,0.645,0.07501958313072216,0.07496001759130091,0,0,-0.4173402814820894,0.4173402814820894,1.01,,,,,
92,2026-01-18 19:46:49.352,0.36,13.66,0.35,466.86,0.65,466.86,0.64,13.66,0.010000000000000009,0.355,0.645,0.07471622396972274,0.07465414606988507,0,0,0.9431449263298093,-0.9431449263298093,1.01,,,,,
93,2026-01-18 19:46:50.576,0.36,12.0,0.35,517.32,0.65,517.32,0.64,12.0,0.010000000000000009,0.355,0.645,0.0741760769755331,0.07411106911232464,0,0,0.954658807526638,-0.954658807526638,1.01,,,,,
94,2026-01-18 19:46:51.673,0.37,307.21,0.36,239.83,0.64,239.83,0.63,307.21,0.010000000000000009,0.365,0.635,0.07347815694492198,0.07341022227498895,0,0,-0.12317198011114355,0.12317198011114355,1.01,,,,,
95,2026-01-18 19:46:52.883,0.37,29.0,0.36,654.68,0.64,654.68,0.63,29.0,0.010000000000000009,0.365,0.635,0.07271762583682596,0.07264664693387074,0,0,0.9151649894687574,-0.9151649894687574,1.01,,,,,
96,2026-01-18 19:46:54.179,0.37,0.8,0.36,636.18,0.64,636.18,0.63,0.8,0.010000000000000009,0.365,0.635,0.07189249664218314,0.07181834232134097,0,0,0.9974881471945746,-0.9974881471945746,1.01,,,,,
97,2026-01-18 19:46:55.269,0.37,409.8,0.36,70.07,0.64,70.07,0.63,409.8,0.010000000000000009,0.365,0.635,0.07100051722577569,0.07092304056944983,0,0,-0.7079625731969075,0.7079625731969075,1.01,,,,,
98,2026-01-18 19:46:56.393,0.37,360.04,0.36,66.94,0.64,66.94,0.63,374.04,0.010000000000000009,0.365,0.635,0.07003913353253798,0.0699581695031109,0,0,-0.6864490140053399,0.696403465009751,1.01,,,,,
99,2026-01-18 19:46:57.494,0.37,102.51,0.36,47.87,0.64,47.87,0.63,102.51,0.010000000000000009,0.365,0.635,0.06875589342998836,0.0686707427071734,0,0,-0.36334618965287946,0.36334618965287946,1.01,,,,,
100,2026-01-18 19:46:58.575,0.37,68.44,0.36,89.37,0.64,89.37,0.63,68.44,0.010000000000000009,0.365,0.635,0.06737742584964403,0.06728780205271051,0,0,0.13262784360940374,-0.13262784360940374,1.01,,,,,
101,2026-01-18 19:46:59.651,0.37,385.0,0.36,89.37,0.64,89.37,0.63,385.0,0.010000000000000009,0.365,0.635,0.06589775507780041,0.06580332577929345,0,0,-0.6232055146826316,0.6232055146826316,1.01,,,,,
102,2026-01-18 19:47:00.773,0.38,874.0,0.37,80.5,0.63,80.5,0.62,874.0,0.010000000000000009,0.375,0.625,0.06427804187019585,0.06417858866427228,0,0,-0.8313253012048193,0.8313253012048193,1.01,,,,,
103,2026-01-18 19:47:02.000,0.37,141.0,0.36,168.93,0.64,168.93,0.63,141.0,0.010000000000000009,0.365,0.635,0.06257876392926946,0.062473666768871734,0,0,0.0901171232213726,-0.0901171232213726,1.01,,,,,
104,2026-01-18 19:47:03.252,0.37,291.45,0.36,147.43,0.64,147.43,0.63,291.45,0.010000000000000009,0.365,0.635,0.06075350772231143,0.06064221972816733,0,0,-0.32815348158950053,0.32815348158950053,1.01,,,,,
105,2026-01-18 19:47:04.465,0.37,302.39,0.36,208.93,0.64,208.93,0.63,302.39,0.010000000000000009,0.365,0.635,0.058790540766485565,0.05867240036824602,0,0,-0.18278181960416173,0.18278181960416173,1.01,,,,,
106,2026-01-18 19:47:05.697,0.37,230.78,0.36,88.86,0.64,92.86,0.63,230.78,0.010000000000000009,0.365,0.635,0.056675555966110985,0.056549750607631455,0,0,-0.44399949943686656,0.4261525151402794,1.01,,,,,
107,2026-01-18 19:47:07.097,0.37,185.21,0.36,55.0,0.64,55.0,0.63,185.21,0.010000000000000009,0.365,0.635,0.05439082258911779,0.054256336035526785,0,0,-0.5420673577286541,0.5420673577286541,1.01,,,,,
108,2026-01-18 19:47:08.208,0.37,17.0,0.36,108.89,0.64,108.89,0.63,17.0,0.010000000000000009,0.365,0.635,0.0519139335552135,0.05176946671171938,0,0,0.7299229486059258,-0.7299229486059258,1.01,,,,,
109,2026-01-18 19:47:09.330,0.37,52.0,0.36,47.46,0.64,47.46,0.63,52.0,0.010000000000000009,0.365,0.635,0.04921588554349591,0.04905973241501393,0,0,-0.045646491051679054,0.045646491051679054,1.01,,,,,
110,2026-01-18 19:47:10.456,0.37,63.23,0.36,23.0,0.64,23.0,0.63,63.23,0.010000000000000009,0.365,0.635,0.04625799671286021,0.04608783986097467,0,0,-0.46654296648498206,0.46654296648498206,1.01,,,,,
111,2026-01-18 19:47:11.747,0.37,93.5,0.36,44.5,0.64,44.5,0.63,93.5,0.010000000000000009,0.365,0.635,0.043485499888640484,0.04330053626316842,0,0,-0.35507246376811596,0.35507246376811596,1.01,,,,,
112,2026-01-18 19:47:12.835,0.39,120.83,0.38,116.0,0.62,116.0,0.61,120.83,0.010000000000000009,0.385,0.615,0.042235885885075916,0.0420434097699597,0,0,-0.02039437571253641,0.02039437571253641,1.01,,,,,
113,2026-01-18 19:47:14.000,0.39,80.5,0.38,121.88,0.62,121.88,0.61,80.5,0.010000000000000009,0.385,0.615,0.041967501551089005,0.041773112618682176,0,0,0.2044668445498567,-0.2044668445498567,1.01,2026-01-18 19:47:16,,0.38,,27.6157
114,2026-01-18 19:47:15.269,0.39,201.21,0.38,19.6,0.62,19.6,0.61,201.21,0.010000000000000009,0.385,0.615,0.042076319547539404,0.041883278758330506,0,0,-0.8224718083420135,0.8224718083420135,1.01,2026-01-18 19:47:16,,0.38,,27.6157
115,2026-01-18 19:47:16.340,0.39,1068.99,0.38,13.45,0.62,13.45,0.61,1068.99,0.010000000000000009,0.385,0.615,0.04217087583109417,0.04197927925781536,0,0,-0.9751487380362883,0.9751487380362883,1.01,2026-01-18 19:47:16,,0.38,,27.6157
116,2026-01-18 19:47:18.195,0.39,1087.09,0.38,3.05,0.62,3.05,0.61,1111.09,0.010000000000000009,0.385,0.615,0.04211389923142426,0.041923726814973104,0,0,-0.9944043884271746,0.994524925054302,1.01,,,,,
117,2026-01-18 19:47:19.424,0.38,51.0,0.37,33.93,0.63,33.93,0.62,51.0,0.010000000000000009,0.375,0.625,0.04183798114950873,0.04164824451506256,0,0,-0.20098904980572235,0.20098904980572235,1.01,,,,,
118,2026-01-18 19:47:20.476,0.38,147.32,0.37,20.05,0.63,20.05,0.62,147.32,0.010000000000000009,0.375,0.625,0.04135923304646825,0.0411693484796309,0,0,-0.7604110653044153,0.7604110653044153,1.01,,,,,
119,2026-01-18 19:47:21.553,0.37,504.0,0.36,67.15,0.64,67.15,0.63,504.0,0.010000000000000009,0.365,0.635,0.04083339098347113,0.04064278728374925,0,0,-0.7648603694300973,0.7648603694300973,1.01,,,,,
120,2026-01-18 19:47:22.700,0.37,1388.0,0.36,92.62,0.64,92.62,0.63,1388.0,0.010000000000000009,0.365,0.635,0.04004332046826631,0.03985106453575323,0,0,-0.8748902486796073,0.8748902486796073,1.01,,,,,
121,2026-01-18 19:47:24.890,0.37,1356.0,0.36,122.41,0.64,123.54,0.63,1346.0,0.010000000000000009,0.365,0.635,0.03921141811685016,0.03901723507334115,0,0,-0.834403176385441,0.8318657539093867,1.01,,,,,
122,2026-01-18 19:47:26.093,0.36,210.0,0.35,15.28,0.65,15.28,0.64,210.0,0.010000000000000009,0.355,0.645,0.038373995873794746,0.038177403320469386,0,0,-0.8643465909090909,0.8643465909090909,1.01,,,,,
123,2026-01-18 19:47:27.187,0.35,247.0,0.34,90.5,0.66,90.5,0.65,247.0,0.010000000000000009,0.345,0.655,0.03758709283813502,0.03738787380080118,0,0,-0.46370370370370373,0.46370370370370373,1.01,,,,,
124,2026-01-18 19:47:28.331,0.35,258.0,0.34,27.5,0.66,27.5,0.65,258.0,0.010000000000000009,0.345,0.655,0.03677106990448995,0.03656895043056641,0,0,-0.8073555166374781,0.8073555166374781,1.01,,,,,
125,2026-01-18 19:47:29.738,0.35,268.65,0.34,27.5,0.66,27.5,0.65,268.65,0.010000000000000009,0.345,0.655,0.03592394272650111,0.03571861152172004,0,0,-0.8142833023805504,0.8142833023805504,1.01,,,,,
126,2026-01-18 19:47:30.853,0.37,565.75,0.35,10.0,0.65,30.0,0.64,29.0,0.020000000000000018,0.36,0.645,0.035202802276744626,0.035028640420626055,0,0,-0.9652627008250109,-0.01694915254237288,1.02,,,,,
127,2026-01-18 19:47:32.013,0.36,180.2,0.35,31.3,0.65,31.3,0.64,168.2,0.010000000000000009,0.355,0.645,0.03474117373581895,0.03456713765485539,0,0,-0.7040189125295507,0.6862155388471177,1.01,,,,,
