market_slug,timestamp,yes_price,no_price,price_sum,arb_opportunity,spread,arb_size,arb_signal
btc-updown-15m-1768500000,2026-01-15 12:45:12,0.505,0.515,1.02,0.020000000000000018,0.010000000000000009,0.020000000000000018,1
btc-updown-15m-1768500000,2026-01-15 12:45:16,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:46:11,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:46:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:47:12,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:47:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:48:11,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:48:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:49:12,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:49:15,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:50:12,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:50:15,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:51:11,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:51:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:52:11,0.485,0.51,0.995,0.0050000000000000044,0.025000000000000022,-0.0050000000000000044,0
btc-updown-15m-1768500000,2026-01-15 12:52:14,0.49,0.51,1.0,0.0,0.020000000000000018,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:53:10,0.49,0.51,1.0,0.0,0.020000000000000018,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:53:13,0.49,0.51,1.0,0.0,0.020000000000000018,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:54:11,0.49,0.515,1.005,0.004999999999999893,0.025000000000000022,0.004999999999999893,0
btc-updown-15m-1768500000,2026-01-15 12:54:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:55:11,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:55:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:56:11,0.485,0.505,0.99,0.010000000000000009,0.020000000000000018,-0.010000000000000009,-1
btc-updown-15m-1768500000,2026-01-15 12:56:13,0.495,0.505,1.0,0.0,0.010000000000000009,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:57:10,0.495,0.495,0.99,0.010000000000000009,0.0,-0.010000000000000009,-1
btc-updown-15m-1768500000,2026-01-15 12:57:13,0.505,0.495,1.0,0.0,0.010000000000000009,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:58:11,0.505,0.485,0.99,0.010000000000000009,0.020000000000000018,-0.010000000000000009,-1
btc-updown-15m-1768500000,2026-01-15 12:58:14,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 12:59:10,0.515,0.475,0.99,0.010000000000000009,0.040000000000000036,-0.010000000000000009,-1
btc-updown-15m-1768500000,2026-01-15 12:59:13,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:00:12,0.525,0.455,0.98,0.020000000000000018,0.07,-0.020000000000000018,-1
btc-updown-15m-1768500000,2026-01-15 13:00:23,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:01:11,0.545,0.595,1.1400000000000001,0.14000000000000012,0.04999999999999993,0.14000000000000012,1
btc-updown-15m-1768500000,2026-01-15 13:01:24,0.405,0.595,1.0,0.0,0.18999999999999995,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:02:12,0.405,0.515,0.92,0.07999999999999996,0.10999999999999999,-0.07999999999999996,-1
btc-updown-15m-1768500000,2026-01-15 13:02:14,0.485,0.515,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:03:11,0.485,0.535,1.02,0.020000000000000018,0.050000000000000044,0.020000000000000018,1
btc-updown-15m-1768500000,2026-01-15 13:03:13,0.465,0.535,1.0,0.0,0.07,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:04:11,0.465,0.695,1.16,0.15999999999999992,0.22999999999999993,0.15999999999999992,1
btc-updown-15m-1768500000,2026-01-15 13:04:14,0.295,0.695,0.99,0.010000000000000009,0.39999999999999997,-0.010000000000000009,-1
btc-updown-15m-1768500000,2026-01-15 13:05:11,0.295,0.535,0.8300000000000001,0.16999999999999993,0.24000000000000005,-0.16999999999999993,-1
btc-updown-15m-1768500000,2026-01-15 13:05:17,0.485,0.535,1.02,0.020000000000000018,0.050000000000000044,0.020000000000000018,1
btc-updown-15m-1768500000,2026-01-15 13:06:11,0.485,0.595,1.08,0.08000000000000007,0.10999999999999999,0.08000000000000007,1
btc-updown-15m-1768500000,2026-01-15 13:06:14,0.405,0.595,1.0,0.0,0.18999999999999995,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:07:10,0.405,0.565,0.97,0.030000000000000027,0.15999999999999992,-0.030000000000000027,-1
btc-updown-15m-1768500000,2026-01-15 13:07:13,0.44,0.565,1.005,0.004999999999999893,0.12499999999999994,0.004999999999999893,0
btc-updown-15m-1768500000,2026-01-15 13:08:12,0.44,0.485,0.925,0.07499999999999996,0.044999999999999984,-0.07499999999999996,-1
btc-updown-15m-1768500000,2026-01-15 13:08:14,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:09:10,0.515,0.535,1.05,0.050000000000000044,0.020000000000000018,0.050000000000000044,1
btc-updown-15m-1768500000,2026-01-15 13:09:13,0.455,0.535,0.99,0.010000000000000009,0.08000000000000002,-0.010000000000000009,-1
btc-updown-15m-1768500000,2026-01-15 13:10:13,0.455,0.675,1.1300000000000001,0.13000000000000012,0.22000000000000003,0.13000000000000012,1
btc-updown-15m-1768500000,2026-01-15 13:10:16,0.325,0.675,1.0,0.0,0.35000000000000003,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:11:11,0.325,0.975,1.3,0.30000000000000004,0.6499999999999999,0.30000000000000004,1
btc-updown-15m-1768500000,2026-01-15 13:11:14,0.025,0.975,1.0,0.0,0.95,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:12:11,0.025,0.995,1.02,0.020000000000000018,0.97,0.020000000000000018,1
btc-updown-15m-1768500000,2026-01-15 13:12:14,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:13:11,0.005,0.994,0.999,0.0010000000000000009,0.989,-0.0010000000000000009,0
btc-updown-15m-1768500000,2026-01-15 13:13:13,0.006,0.994,1.0,0.0,0.988,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:14:10,0.006,0.9945,1.0005,0.0004999999999999449,0.9885,0.0004999999999999449,0
btc-updown-15m-1768500000,2026-01-15 13:14:13,0.0055,0.9945,1.0,0.0,0.9890000000000001,0.0,0
btc-updown-15m-1768500000,2026-01-15 13:15:11,0.0055,0.9995,1.0050000000000001,0.0050000000000001155,0.9940000000000001,0.0050000000000001155,0
btc-updown-15m-1768500000,2026-01-15 13:15:15,0.0005,0.9995,1.0,0.0,0.9990000000000001,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:00:22,0.515,0.495,1.01,0.010000000000000009,0.020000000000000018,0.010000000000000009,1
btc-updown-15m-1768500900,2026-01-15 13:00:25,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:01:23,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:01:24,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:02:14,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:02:15,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:03:13,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:04:14,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:05:17,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:06:14,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:07:13,0.53,0.47,1.0,0.0,0.06000000000000005,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:08:14,0.525,0.47,0.995,0.0050000000000000044,0.05500000000000005,-0.0050000000000000044,0
btc-updown-15m-1768500900,2026-01-15 13:08:15,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:09:13,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:10:16,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:10:17,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:11:14,0.54,0.46,1.0,0.0,0.08000000000000002,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:12:14,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:13:13,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:13:14,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:14:13,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:15:14,0.57,0.445,1.015,0.014999999999999902,0.12499999999999994,0.014999999999999902,1
btc-updown-15m-1768500900,2026-01-15 13:15:15,0.57,0.43,1.0,0.0,0.13999999999999996,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:16:14,0.555,0.43,0.9850000000000001,0.014999999999999902,0.12500000000000006,-0.014999999999999902,-1
btc-updown-15m-1768500900,2026-01-15 13:16:15,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:17:13,0.435,0.445,0.88,0.12,0.010000000000000009,-0.12,-1
btc-updown-15m-1768500900,2026-01-15 13:17:14,0.435,0.565,1.0,0.0,0.12999999999999995,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:18:14,0.395,0.605,1.0,0.0,0.20999999999999996,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:19:13,0.345,0.655,1.0,0.0,0.31000000000000005,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:20:15,0.245,0.655,0.9,0.09999999999999998,0.41000000000000003,-0.09999999999999998,-1
btc-updown-15m-1768500900,2026-01-15 13:20:16,0.245,0.755,1.0,0.0,0.51,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:21:14,0.325,0.675,1.0,0.0,0.35000000000000003,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:22:14,0.205,0.795,1.0,0.0,0.5900000000000001,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:23:14,0.125,0.795,0.92,0.07999999999999996,0.67,-0.07999999999999996,-1
btc-updown-15m-1768500900,2026-01-15 13:23:15,0.125,0.875,1.0,0.0,0.75,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:24:13,0.235,0.765,1.0,0.0,0.53,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:25:15,0.155,0.845,1.0,0.0,0.69,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:26:14,0.215,0.785,1.0,0.0,0.5700000000000001,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:27:25,0.135,0.785,0.92,0.07999999999999996,0.65,-0.07999999999999996,-1
btc-updown-15m-1768500900,2026-01-15 13:27:27,0.135,0.865,1.0,0.0,0.73,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:28:14,0.115,0.885,1.0,0.0,0.77,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:29:13,0.055,0.885,0.9400000000000001,0.05999999999999994,0.83,-0.05999999999999994,-1
btc-updown-15m-1768500900,2026-01-15 13:29:14,0.055,0.945,1.0,0.0,0.8899999999999999,0.0,0
btc-updown-15m-1768500900,2026-01-15 13:30:19,0.005,0.945,0.95,0.050000000000000044,0.94,-0.050000000000000044,-1
btc-updown-15m-1768500900,2026-01-15 13:30:21,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:15:16,0.525,0.485,1.01,0.010000000000000009,0.040000000000000036,0.010000000000000009,1
btc-updown-15m-1768501800,2026-01-15 13:15:18,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:16:15,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:16:17,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:17:15,0.515,0.475,0.99,0.010000000000000009,0.040000000000000036,-0.010000000000000009,-1
btc-updown-15m-1768501800,2026-01-15 13:17:16,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:18:15,0.525,0.485,1.01,0.010000000000000009,0.040000000000000036,0.010000000000000009,1
btc-updown-15m-1768501800,2026-01-15 13:18:16,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:19:15,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:19:16,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:20:17,0.535,0.475,1.01,0.010000000000000009,0.06000000000000005,0.010000000000000009,1
btc-updown-15m-1768501800,2026-01-15 13:20:19,0.535,0.465,1.0,0.0,0.07,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:21:15,0.545,0.465,1.01,0.010000000000000009,0.08000000000000002,0.010000000000000009,1
btc-updown-15m-1768501800,2026-01-15 13:21:16,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:22:15,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:22:17,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:23:16,0.56,0.455,1.0150000000000001,0.015000000000000124,0.10500000000000004,0.015000000000000124,1
btc-updown-15m-1768501800,2026-01-15 13:23:17,0.56,0.44,1.0,0.0,0.12000000000000005,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:24:15,0.555,0.44,0.9950000000000001,0.004999999999999893,0.11500000000000005,-0.004999999999999893,0
btc-updown-15m-1768501800,2026-01-15 13:24:16,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:25:16,0.545,0.445,0.99,0.010000000000000009,0.10000000000000003,-0.010000000000000009,-1
btc-updown-15m-1768501800,2026-01-15 13:25:18,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:26:15,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:26:16,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:27:33,0.55,0.455,1.0050000000000001,0.0050000000000001155,0.09500000000000003,0.0050000000000001155,0
btc-updown-15m-1768501800,2026-01-15 13:27:39,0.55,0.45,1.0,0.0,0.10000000000000003,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:28:15,0.555,0.45,1.0050000000000001,0.0050000000000001155,0.10500000000000004,0.0050000000000001155,0
btc-updown-15m-1768501800,2026-01-15 13:28:17,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:29:15,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:29:16,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:30:25,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:30:28,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:31:16,0.625,0.445,1.07,0.07000000000000006,0.18,0.07000000000000006,1
btc-updown-15m-1768501800,2026-01-15 13:31:17,0.625,0.365,0.99,0.010000000000000009,0.26,-0.010000000000000009,-1
btc-updown-15m-1768501800,2026-01-15 13:32:15,0.465,0.365,0.8300000000000001,0.16999999999999993,0.10000000000000003,-0.16999999999999993,-1
btc-updown-15m-1768501800,2026-01-15 13:32:16,0.465,0.535,1.0,0.0,0.07,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:33:14,0.305,0.535,0.8400000000000001,0.15999999999999992,0.23000000000000004,-0.15999999999999992,-1
btc-updown-15m-1768501800,2026-01-15 13:33:16,0.305,0.695,1.0,0.0,0.38999999999999996,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:34:15,0.265,0.695,0.96,0.040000000000000036,0.42999999999999994,-0.040000000000000036,-1
btc-updown-15m-1768501800,2026-01-15 13:34:16,0.265,0.735,1.0,0.0,0.47,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:35:16,0.225,0.735,0.96,0.040000000000000036,0.51,-0.040000000000000036,-1
btc-updown-15m-1768501800,2026-01-15 13:35:17,0.225,0.775,1.0,0.0,0.55,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:36:15,0.275,0.775,1.05,0.050000000000000044,0.5,0.050000000000000044,1
btc-updown-15m-1768501800,2026-01-15 13:36:16,0.275,0.725,1.0,0.0,0.44999999999999996,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:37:16,0.225,0.725,0.95,0.050000000000000044,0.5,-0.050000000000000044,-1
btc-updown-15m-1768501800,2026-01-15 13:37:17,0.225,0.775,1.0,0.0,0.55,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:38:15,0.125,0.775,0.9,0.09999999999999998,0.65,-0.09999999999999998,-1
btc-updown-15m-1768501800,2026-01-15 13:38:16,0.125,0.875,1.0,0.0,0.75,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:39:14,0.085,0.875,0.96,0.040000000000000036,0.79,-0.040000000000000036,-1
btc-updown-15m-1768501800,2026-01-15 13:39:15,0.085,0.915,1.0,0.0,0.8300000000000001,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:40:16,0.035,0.915,0.9500000000000001,0.04999999999999993,0.88,-0.04999999999999993,-1
btc-updown-15m-1768501800,2026-01-15 13:40:17,0.035,0.965,1.0,0.0,0.9299999999999999,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:41:16,0.015,0.965,0.98,0.020000000000000018,0.95,-0.020000000000000018,-1
btc-updown-15m-1768501800,2026-01-15 13:41:17,0.015,0.985,1.0,0.0,0.97,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:42:14,0.005,0.985,0.99,0.010000000000000009,0.98,-0.010000000000000009,-1
btc-updown-15m-1768501800,2026-01-15 13:42:15,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:43:14,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:43:16,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:44:15,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:44:16,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768501800,2026-01-15 13:45:15,0.0005,0.995,0.9954999999999999,0.0045000000000000595,0.9945,-0.0045000000000000595,0
btc-updown-15m-1768501800,2026-01-15 13:45:17,0.0005,0.9995,1.0,0.0,0.9990000000000001,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:30:12,0.515,0.475,0.99,0.010000000000000009,0.040000000000000036,-0.010000000000000009,-1
btc-updown-15m-1768502700,2026-01-15 13:30:24,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:31:12,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:31:16,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:32:11,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:32:14,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:33:11,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:33:14,0.525,0.475,1.0,0.0,0.050000000000000044,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:34:11,0.525,0.465,0.99,0.010000000000000009,0.06,-0.010000000000000009,-1
btc-updown-15m-1768502700,2026-01-15 13:34:15,0.535,0.465,1.0,0.0,0.07,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:35:11,0.535,0.465,1.0,0.0,0.07,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:35:15,0.535,0.465,1.0,0.0,0.07,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:36:11,0.535,0.455,0.99,0.010000000000000009,0.08000000000000002,-0.010000000000000009,-1
btc-updown-15m-1768502700,2026-01-15 13:36:14,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:37:11,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:37:15,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:38:11,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:38:15,0.545,0.455,1.0,0.0,0.09000000000000002,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:39:10,0.545,0.445,0.99,0.010000000000000009,0.10000000000000003,-0.010000000000000009,-1
btc-updown-15m-1768502700,2026-01-15 13:39:14,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:40:11,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:40:16,0.555,0.445,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:41:12,0.555,0.435,0.99,0.010000000000000009,0.12000000000000005,-0.010000000000000009,-1
btc-updown-15m-1768502700,2026-01-15 13:41:15,0.565,0.435,1.0,0.0,0.12999999999999995,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:42:10,0.565,0.435,1.0,0.0,0.12999999999999995,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:42:14,0.565,0.435,1.0,0.0,0.12999999999999995,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:43:11,0.565,0.435,1.0,0.0,0.12999999999999995,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:43:14,0.565,0.435,1.0,0.0,0.12999999999999995,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:44:11,0.565,0.425,0.99,0.010000000000000009,0.13999999999999996,-0.010000000000000009,-1
btc-updown-15m-1768502700,2026-01-15 13:44:15,0.575,0.425,1.0,0.0,0.14999999999999997,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:45:11,0.575,0.43,1.005,0.004999999999999893,0.14499999999999996,0.004999999999999893,0
btc-updown-15m-1768502700,2026-01-15 13:45:15,0.57,0.43,1.0,0.0,0.13999999999999996,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:46:12,0.57,0.485,1.055,0.05499999999999994,0.08499999999999996,0.05499999999999994,1
btc-updown-15m-1768502700,2026-01-15 13:46:15,0.515,0.485,1.0,0.0,0.030000000000000027,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:47:11,0.515,0.555,1.07,0.07000000000000006,0.040000000000000036,0.07000000000000006,1
btc-updown-15m-1768502700,2026-01-15 13:47:16,0.445,0.555,1.0,0.0,0.11000000000000004,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:48:11,0.445,0.575,1.02,0.020000000000000018,0.12999999999999995,0.020000000000000018,1
btc-updown-15m-1768502700,2026-01-15 13:48:14,0.425,0.575,1.0,0.0,0.14999999999999997,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:49:11,0.425,0.715,1.14,0.1399999999999999,0.29,0.1399999999999999,1
btc-updown-15m-1768502700,2026-01-15 13:49:14,0.285,0.715,1.0,0.0,0.43,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:50:11,0.285,0.685,0.97,0.030000000000000027,0.4000000000000001,-0.030000000000000027,-1
btc-updown-15m-1768502700,2026-01-15 13:50:16,0.315,0.685,1.0,0.0,0.37000000000000005,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:51:11,0.315,0.825,1.14,0.1399999999999999,0.51,0.1399999999999999,1
btc-updown-15m-1768502700,2026-01-15 13:51:15,0.185,0.825,1.01,0.010000000000000009,0.6399999999999999,0.010000000000000009,1
btc-updown-15m-1768502700,2026-01-15 13:52:11,0.185,0.885,1.07,0.07000000000000006,0.7,0.07000000000000006,1
btc-updown-15m-1768502700,2026-01-15 13:52:14,0.115,0.885,1.0,0.0,0.77,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:53:13,0.115,0.775,0.89,0.10999999999999999,0.66,-0.10999999999999999,-1
btc-updown-15m-1768502700,2026-01-15 13:53:30,0.225,0.775,1.0,0.0,0.55,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:54:11,0.225,0.885,1.11,0.1100000000000001,0.66,0.1100000000000001,1
btc-updown-15m-1768502700,2026-01-15 13:54:14,0.115,0.885,1.0,0.0,0.77,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:55:13,0.115,0.925,1.04,0.040000000000000036,0.81,0.040000000000000036,1
btc-updown-15m-1768502700,2026-01-15 13:55:20,0.075,0.925,1.0,0.0,0.8500000000000001,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:56:11,0.075,0.865,0.94,0.06000000000000005,0.79,-0.06000000000000005,-1
btc-updown-15m-1768502700,2026-01-15 13:56:14,0.135,0.865,1.0,0.0,0.73,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:57:12,0.135,0.865,1.0,0.0,0.73,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:57:30,0.135,0.865,1.0,0.0,0.73,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:58:10,0.135,0.995,1.13,0.1299999999999999,0.86,0.1299999999999999,1
btc-updown-15m-1768502700,2026-01-15 13:58:14,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:59:10,0.005,0.995,1.0,0.0,0.99,0.0,0
btc-updown-15m-1768502700,2026-01-15 13:59:14,0.005,0.995,1.0,0.0,0.99,0.0,0
