datetime_utc,up_best_ask_price,up_best_ask_size,up_top3_ask_size,up_top5_ask_size,up_top10_ask_size,up_total_ask_size,up_ask_levels,up_ask_size_std,up_ask_max_single_size,up_best_bid_price,up_best_bid_size,up_top3_bid_size,up_top5_bid_size,up_top10_bid_size,up_total_bid_size,up_bid_levels,up_bid_size_std,up_bid_max_single_size,down_best_ask_price,down_best_ask_size,down_top3_ask_size,down_top5_ask_size,down_top10_ask_size,down_total_ask_size,down_ask_levels,down_ask_size_std,down_ask_max_single_size,down_best_bid_price,down_best_bid_size,down_top3_bid_size,down_top5_bid_size,down_top10_bid_size,down_total_bid_size,down_bid_levels,down_bid_size_std,down_bid_max_single_size,up_ask_vwap,up_bid_vwap,down_ask_vwap,down_bid_vwap,up_spread,down_spread,up_mid,down_mid,up_spread_pct,down_spread_pct,up_tob_imbalance,down_tob_imbalance,up_top5_imbalance,down_top5_imbalance,up_book_imbalance,down_book_imbalance,up_weighted_mid,down_weighted_mid,up_bid_tob_concentration,up_ask_tob_concentration,down_bid_tob_concentration,down_ask_tob_concentration,overround,spread_differential,tob_imbalance_differential,book_imbalance_differential,up_mid_skew,down_mid_skew
2026-02-16T11:30:00.277117+0000,,,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,0.0,0,,,0.5,143.0,163.0,228.84,788.6600000000001,51215.19,36,4933.218517108785,28553.26,0.49,16.16,41.16,486.86,2663.11,54172.979999999996,38,4816.105924210429,28589.26,NaN,NaN,0.9601678740233122,0.05795407046095674,,0.010000000000000009,,0.495,,0.02020202020202022,,-0.7969339029907012,NaN,0.3605141819197987,NaN,0.028065673784827973,,0.4910153304850465,,,0.0002983036930957094,0.0027921403786650015,,,,NaN,,-0.0039846695149535205
2026-02-16T11:30:00.277672+0000,0.51,16.16,41.16,486.86,2663.11,54172.979999999996,38,4816.105924210429,28589.26,0.5,143.0,163.0,228.84,788.6600000000001,51215.19,36,4933.218517108785,28553.26,0.5,143.0,163.0,228.84,788.6600000000001,51215.19,36,4933.218517108785,28553.26,0.49,16.16,41.16,486.86,2663.11,54172.979999999996,38,4816.105924210429,28589.26,0.9420459295390433,0.03983212597668777,0.9601678740233122,0.05795407046095674,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,0.7969339029907012,-0.7969339029907012,-0.3605141819197987,0.3605141819197987,-0.028065673784827973,0.028065673784827973,0.5089846695149536,0.4910153304850465,0.0027921403786650015,0.0002983036930957094,0.0002983036930957094,0.0027921403786650015,0.0,0.0,1.5938678059814024,-0.056131347569655946,0.003984669514953576,-0.0039846695149535205
2026-02-16T11:30:00.416660+0000,0.51,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.5,170.03,190.03,255.87,745.69,51429.36,36,4933.825816188835,28553.26,0.5,143.0,163.0,228.84,788.6600000000001,51215.19,36,4933.218517108785,28553.26,0.49,16.16,41.16,486.86,2663.11,54172.979999999996,38,4816.105924210429,28589.26,0.9439402687414779,0.03917849065203222,0.9601678740233122,0.05795407046095674,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,0.8264138782963639,-0.7969339029907012,-0.2914445536740374,0.3605141819197987,-0.027004876387594762,0.028065673784827973,0.5091320693914818,0.4910153304850465,0.0033060881955365574,0.00029769284361878074,0.0002983036930957094,0.0027921403786650015,0.0,0.0,1.6233477812870651,-0.05507055017242274,0.004132069391481807,-0.0039846695149535205
2026-02-16T11:30:00.417628+0000,0.51,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.5,170.03,190.03,255.87,745.69,51429.36,36,4933.825816188835,28553.26,0.5,170.03,190.03,255.87,745.69,51429.36,36,4933.825816188835,28553.26,0.49,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.9439402687414779,0.03917849065203222,0.9608215093479677,0.05605973125852229,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,0.8264138782963639,-0.8264138782963639,-0.2914445536740374,0.2914445536740374,-0.027004876387594762,0.027004876387594762,0.5091320693914818,0.4908679306085182,0.0033060881955365574,0.00029769284361878074,0.00029769284361878074,0.0033060881955365574,0.0,0.0,1.6528277565927278,-0.054009752775189525,0.004132069391481807,-0.004132069391481807
2026-02-16T11:30:00.421632+0000,0.51,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.5,160.03,180.03,245.87,735.69,51719.36,36,4947.680514609867,28553.26,0.5,170.03,190.03,255.87,745.69,51429.36,36,4933.825816188835,28553.26,0.49,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.9439402687414779,0.038978144741156885,0.9608215093479677,0.05605973125852229,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,0.8165616663828822,-0.8264138782963639,-0.30957696249806943,0.2914445536740374,-0.0241952388364535,0.027004876387594762,0.5090828083319144,0.4908679306085182,0.0030941991548232616,0.00029769284361878074,0.00029769284361878074,0.0033060881955365574,0.0,0.0,1.642975544679246,-0.051200115224048263,0.004082808331914434,-0.004132069391481807
2026-02-16T11:30:00.422248+0000,0.51,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.5,160.03,180.03,245.87,735.69,51719.36,36,4947.680514609867,28553.26,0.5,160.03,180.03,245.87,735.69,51719.36,36,4947.680514609867,28553.26,0.49,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.9439402687414779,0.038978144741156885,0.9610218552588431,0.05605973125852229,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,0.8165616663828822,-0.8165616663828822,-0.30957696249806943,0.30957696249806943,-0.0241952388364535,0.0241952388364535,0.5090828083319144,0.49091719166808556,0.0030941991548232616,0.00029769284361878074,0.00029769284361878074,0.0030941991548232616,0.0,0.0,1.6331233327657644,-0.048390477672907,0.004082808331914434,-0.004082808331914434
2026-02-16T11:30:00.970582+0000,0.51,330.25,925.14,1652.83,3932.09,58840.229999999996,49,4273.368068350403,28589.26,0.5,95.53,427.53,933.37,1890.81,55467.95,50,4230.059407740906,28603.26,0.5,160.03,180.03,245.87,735.69,51719.36,36,4947.680514609867,28553.26,0.49,16.16,100.66,466.36,2462.61,54284.14,38,4815.276823445441,28589.26,0.9277359384897034,0.056502567699004566,0.9610218552588431,0.05605973125852229,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,-0.5512706092348162,-0.8165616663828822,-0.27819194184517826,0.30957696249806943,-0.02950165071301108,0.0241952388364535,0.502243646953826,0.49091719166808556,0.001722255825210775,0.005612656510690051,0.00029769284361878074,0.0030941991548232616,0.0,0.0,0.265291057148066,-0.05369688954946458,-0.0027563530461740537,-0.004082808331914434
2026-02-16T11:30:00.971672+0000,0.51,330.25,925.14,1652.83,3932.09,58840.229999999996,49,4273.368068350403,28589.26,0.5,95.53,427.53,933.37,1890.81,55467.95,50,4230.059407740906,28603.26,0.5,95.53,427.53,933.37,1890.81,55467.95,50,4230.059407740906,28603.26,0.49,330.25,925.14,1652.83,3932.09,58840.229999999996,49,4273.368068350403,28589.26,0.9277359384897034,0.056502567699004566,0.9434974323009954,0.07226406151029663,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,-0.5512706092348162,0.5512706092348162,-0.27819194184517826,0.27819194184517826,-0.02950165071301108,0.02950165071301108,0.502243646953826,0.4977563530461741,0.001722255825210775,0.005612656510690051,0.005612656510690051,0.001722255825210775,0.0,0.0,-1.1025412184696324,-0.05900330142602216,-0.0027563530461740537,0.0027563530461741093
2026-02-16T11:30:01.230770+0000,0.51,391.25,986.5,1703.07,3975.13,58933.27,49,4279.880241809484,28639.26,0.5,90.53,385.53,891.37,2035.49,55685.22,50,4229.161512455795,28603.26,0.5,95.53,427.53,933.37,1890.81,55467.95,50,4230.059407740906,28603.26,0.49,330.25,925.14,1652.83,3932.09,58840.229999999996,49,4273.368068350403,28589.26,0.9274629220472579,0.05774971347872918,0.9434974323009954,0.07226406151029663,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,-0.6241853127983727,0.5512706092348162,-0.31286134965541695,0.27819194184517826,-0.028337923488609872,0.02950165071301108,0.5018790734360081,0.4977563530461741,0.001625745574858104,0.006638864600589786,0.005612656510690051,0.001722255825210775,0.0,0.0,-1.1754559220331888,-0.057839574201620954,-0.003120926563991877,0.0027563530461741093
2026-02-16T11:30:01.232070+0000,0.51,391.25,986.5,1703.07,3975.13,58933.27,49,4279.880241809484,28639.26,0.5,90.53,385.53,891.37,2035.49,55685.22,50,4229.161512455795,28603.26,0.5,90.53,385.53,891.37,2035.49,55685.22,50,4229.161512455795,28603.26,0.49,391.25,986.5,1703.07,3975.13,58933.27,49,4279.880241809484,28639.26,0.9274629220472579,0.05774971347872918,0.9422502865212707,0.07253707795274215,0.010000000000000009,0.010000000000000009,0.505,0.495,0.01980198019801982,0.02020202020202022,-0.6241853127983727,0.6241853127983727,-0.31286134965541695,0.31286134965541695,-0.028337923488609872,0.028337923488609872,0.5018790734360081,0.4981209265639919,0.001625745574858104,0.006638864600589786,0.006638864600589786,0.001625745574858104,0.0,0.0,-1.2483706255967455,-0.056675846977219745,-0.003120926563991877,0.003120926563991877
